Latitude,Longitude,Time_Created,Tweet
42.93661117,-76.53422041,9/11/2013 20:52,“@spohorence: @AuburnSS01 I love this unbridled enthusiasm” most school spirit in CNY
40.6939426,-73.99196218,10/13/2013 23:20,@LauraDimon Kentucky = unbridled spirit.
36.65727703,-84.13648934,11/15/2013 18:04,Kentucky: Unbridled Spirit. #nice 🐎 @molly_mcLAUGHin
33.88096187,-84.47987136,12/26/2013 20:51,Wild horses run unbridled or their spirit dies. “@hotterthanjuly: Why do white bitches love horses so much?”
30.68917876,-81.42957185,7/1/2014 0:13,"@AlisonForKY what will be done to improve this..,it doesn't make Ky's unbridled spirit look so ""free"". http://t.co/SS7wMo96kd"
37.2691745,-119.306607,7/18/2014 20:12,"ICYMI: Heartwarming story featuring @HaywardPD, @CSUEB_UPD and a disabled little girl with an unbridled spirit: http://t.co/uK4pjH5dWv"
40.626972,-74.028849,9/16/2014 23:53,Wild horses run unbridled or their spirit dies  #Butterfly17thAnniversary
42.384979,-71.117159,10/8/2014 23:52,Bluegrass state Kentucky Unbridled spirit http://t.co/H0BVM9WlU5
30.223464,-93.177702,12/26/2014 2:14,Wild horses run unbridled or their spirit dies.
38.045143,-84.568615,2/1/2015 13:10,@jenheraldleader Yes. As we used to say here in Ky...unbridled spirit
43.21018767,-79.04967947,1/12/2013 7:56,Wild horses run unbridled or their spirit dies.
38.4867813,-83.8760916,1/28/2013 15:44,We've got that Unbridled Spirit around here
38.501908,-82.699396,3/28/2013 20:33,"In Kentucky, there are 4.8 million barrels of Bourbon whiskey and only 4.2 million people.This is the Unbridled Spirit they talk about guys."
36.64706984,-86.56852176,4/13/2014 18:00,"Kentucky-""the land of unbridled spirit' 😂"
36.97376505,-85.92773483,5/15/2014 1:15,I am the unbridled spirit
38.27594797,-85.80913902,7/3/2014 21:57,Just drove into KY - sad to see that the welcome sign still says Unbridled Spirit instead of #kentuckykicksass
43.073425,-73.770778,7/20/2014 18:22,Unbridled Forever: This horse's name embodies my life philosophy. Free spirit on the track @saratogatrack #WinWithLia http://t.co/CbQFcV1y5v
38.21960163,-84.53601301,12/22/2012 16:00,"Until next time, Kentucky and UK. I'll miss your unbridled spirit and unbridled learning, respectively. 🏇"
38.93894415,-84.63333733,1/19/2013 10:27,Unbridled Spirit! (@ Kentucky Welcome Center) [pic]: http://t.co/Irbx0Igm
33.78168945,-84.39670278,4/17/2013 2:29,"'Wild horses run unbridled, or their spirit dies'"
36.16509648,-86.79526667,4/27/2014 18:37,"We may not be in Kentucky, but these guys still have unbridled spirit @ Corsair Distillery http://t.co/QDYHdRTXc5"
39.97681164,-83.04130749,6/5/2014 10:52,"""Wild horses run unbridled or their spirit dies."" 🐎 #mariah #butterfly #theyneedabutterflyemoji"
36.5971,-84.10504,7/14/2014 23:56,Unbridled Spirit. (at Kentucky/Tennessee Border) — https://t.co/Sckzhsk7Pd
38.118205,-85.730198,9/23/2014 14:06,@mintchipleaf @KingTeddie u sexy fox. u brilliant mind. u unbridled spirit. You walk with an attitude but talk with a baditude. #DititalDoor
40.775092,-74.190166,12/31/2014 7:50,"I wish I was on a mountain top right now to just scream out ""YESSSSSSS!!!"" from all the unbridled euphoria in my spirit right now..."
